gameid,time,roundNum,sender,contents,tangram
2878-d,1438803330331,3,director,"12",I
2878-d,1438803337773,3,matcher,"bunny?",E
2878-d,1438803341292,3,director,"9",E
2878-d,1438803348135,3,matcher,"lego dude",J
2878-d,1438803356319,3,director,"10",J
2878-d,1438803363257,3,matcher,"sitting under tree",F
2878-d,1438803368015,3,director,"5",F
2878-d,1438803376068,3,matcher,"soldier marching with flag",A
2878-d,1438803385644,3,director,"2",A
2878-d,1438803393232,3,matcher,"tray to the right",K
2878-d,1438803400206,3,director,"1",K
2878-d,1438803405562,3,matcher,"tray to left",D
2878-d,1438803408529,3,director,"6",D
2878-d,1438803415951,3,matcher,"dude falling backwards",C
2878-d,1438803419579,3,director,"8",C
2878-d,1438803425373,3,matcher,"angel",B
2878-d,1438803432042,3,director,"7",B
2878-d,1438803450523,3,matcher,"mostly rectangle on left side with 2 pointy triangles to the right?",G
2878-d,1438803465124,3,director,"3",G
2878-d,1438803483012,3,matcher,"two square/diamonds stacked on top of each other at the top",L
2878-d,1438803518690,3,director,"10",L
2878-d,1438803532198,3,director,"no sorry 11",L
2878-d,1438803532664,3,matcher,"so lego dude is NOT 10?",J
2878-d,1438803535069,3,matcher,"ok",0
2878-d,1438803538032,3,matcher,"gotcha :)",0
2878-d,1438803549692,4,matcher,"angel",B
2878-d,1438803558322,4,director,"11",B
2878-d,1438803564224,4,matcher,"lego dude",J
2878-d,1438803574823,4,director,"5",J
2878-d,1438803578965,4,matcher,"bunny",E
2878-d,1438803581513,4,director,"1",E
2878-d,1438803586043,4,matcher,"one leg",I
2878-d,1438803591384,4,director,"3",I
2878-d,1438803595638,4,matcher,"tray left",D
2878-d,1438803600341,4,director,"2",D
2878-d,1438803604405,4,matcher,"tray right",K
2878-d,1438803606932,4,director,"12",K
2878-d,1438803612765,4,matcher,"soldier",A
2878-d,1438803616166,4,director,"7",A
2878-d,1438803622427,4,matcher,"sitting under tree",F
2878-d,1438803626517,4,director,"8",F
2878-d,1438803632414,4,matcher,"falling backward",C
2878-d,1438803638310,4,director,"9",C
2878-d,1438803653041,4,matcher,"mostly rectangle on left side, 2 triangles on right",G
2878-d,1438803670158,4,director,"6",G
2878-d,1438803686001,4,matcher,"two stacked diamond/squares on top",H
2878-d,1438803711911,4,director,"10",H
2878-d,1438803722435,5,matcher,"lego dude",L
2878-d,1438803734205,5,director,"1",L
2878-d,1438803737819,5,matcher,"one leg",I
2878-d,1438803742300,5,director,"9",I
2878-d,1438803749320,5,matcher,"soldier",A
2878-d,1438803756484,5,director,"2",A
2878-d,1438803761721,5,matcher,"falling backward",C
2878-d,1438803765654,5,director,"8",C
2878-d,1438803772398,5,matcher,"sitting under tree",F
2878-d,1438803777450,5,director,"11",F
2878-d,1438803816954,5,matcher,"mostly rectangular on left side, 2 triangle EDGES on right? has a diamond head (rotated square) directly on top",J
2878-d,1438803827167,5,matcher,"in center",J
2878-d,1438803874783,5,director,"4",J
2878-d,1438803887982,5,matcher,"bunny",E
2878-d,1438803892705,5,director,"6",E
2878-d,1438803902829,5,matcher,"tray right",K
2878-d,1438803908521,5,director,"7",K
2878-d,1438803914001,5,matcher,"angel",B
2878-d,1438803918385,5,director,"3",B
2878-d,1438803942264,5,matcher,"two squares stacked on top",H
2878-d,1438803955333,5,director,"10",H
2878-d,1438803964787,5,matcher,"tray left is 12?",D
2878-d,1438803983011,5,director,"tray left is 5",D
2878-d,1438803998256,6,matcher,"soldier",A
2878-d,1438804016929,6,director,"12",A
2878-d,1438804023786,6,matcher,"falling backwards",C
2878-d,1438804039830,6,director,"5",C
2878-d,1438804045337,6,matcher,"sit under tree",F
2878-d,1438804048635,6,director,"7",F
2878-d,1438804053075,6,matcher,"one leg",I
2878-d,1438804058089,6,director,"6",I
2878-d,1438804062471,6,matcher,"lego dude",L
2878-d,1438804069706,6,director,"8",L
2878-d,1438804073910,6,matcher,"angel",B
2878-d,1438804078167,6,director,"10",B
2878-d,1438804082312,6,matcher,"bunny",E
2878-d,1438804090334,6,director,"3",E
2878-d,1438804097045,6,matcher,"squares stacked at top",H
2878-d,1438804114852,6,director,"2",H
2878-d,1438804119913,6,matcher,"tray left",D
2878-d,1438804123664,6,director,"1",D
2878-d,1438804128894,6,matcher,"tray right",K
2878-d,1438804131022,6,director,"9",K
2878-d,1438804148832,6,matcher,"mostly rectangle on left and 2 triangle edges on right",G
2878-d,1438804173172,6,director,"4",G
