gameid,time,roundNum,sender,contents,tangram
4800-3,1438803397230,2,director,"2 has a diamond at the top and is fairly tall, theres the pacman on the right of it",K
4800-3,1438803425385,2,matcher,"okay got it. 4? ",I
4800-3,1438803446923,2,director,"does figure skater make sense?",I
4800-3,1438803449008,2,director,"for 4",I
4800-3,1438803453852,2,matcher,"yes haha actually ",I
4800-3,1438803463955,2,matcher,"5 is guy sitting. what about 6",F
4800-3,1438803484996,2,director,"6 is similar to 3 except 3 has a straight line for the left side",H
4800-3,1438803520268,2,matcher,"ok i think i have that one ",H
4800-3,1438803534874,2,director,"7 looks like a man kneeling",L
4800-3,1438803536178,2,matcher,"is it a similar pac man shape maybe the mouth is a little weird? ",L
4800-3,1438803540679,2,director,"yep",L
4800-3,1438803571647,2,matcher,"okay just need 8, 9, 10, 12 ",0
4800-3,1438803580970,2,director,"8 is the right facing bird holding a flag, look at the bottom and it looks like feet",A
4800-3,1438803588083,2,director,"head would be looking down",A
4800-3,1438803592740,2,director,"one foot off the ground",A
4800-3,1438803613973,2,matcher,"okay ",A
4800-3,1438803618631,2,director,"9 is Y",C
4800-3,1438803628525,2,matcher,"got it ",C
4800-3,1438803646477,2,director,"10 is 2 triangles at the top touching a square",E
4800-3,1438803670375,2,director,"right triangle at the bottom where the hypoteneus would be facing left",E
4800-3,1438803672889,2,matcher,"okay i have that 11 is guy with the arm out 12 is square on left weird looking shape ",0
4800-3,1438803672889,2,matcher,"okay i have that 11 is guy with the arm out",D
4800-3,1438803672889,2,matcher,"12 is square on left weird looking shape ",G
4800-3,1438803679027,2,director,"yep",G
4800-3,1438803683369,2,matcher,"okay im submitting ",0
4800-3,1438803691564,3,matcher,"better! ",0
4800-3,1438803698884,3,director,"i wonder which ones we missed",0
4800-3,1438803710645,3,matcher,"maybe i mixed up the pac mans ",0
4800-3,1438803720021,3,director,"ok 1 is diamond at the top, triangle at the bottom right",H
4800-3,1438803722235,3,matcher,"okay do you want to just start with 1 ",H
4800-3,1438803754421,3,matcher,"okay i think i have that one ",H
4800-3,1438803762512,3,director,"2 is kneeling man",L
4800-3,1438803770852,3,matcher,"is there also a weird triangle thing on the right on 1? ",H
4800-3,1438803783200,3,director,"with a pacman, but less pacman looking than the other",J
4800-3,1438803793485,3,director,"triangle on the right bottom of 1",H
4800-3,1438803801960,3,matcher,"okay ",H
4800-3,1438803820586,3,director,"3 is triangles on top of square on top of triangle",E
4800-3,1438803827728,3,director,"it looks like an indian headress to me",E
4800-3,1438803847769,3,matcher,"i agree so i think that one is right haha ",E
4800-3,1438803884174,3,director,"skip 4 for now",G
4800-3,1438803896573,3,director,"5 is man sitting down facing left",F
4800-3,1438803905145,3,matcher,"ok",F
4800-3,1438803907567,3,director,"6 is y",C
4800-3,1438803955892,3,director,"7 has a square on top, below and to the right in a triangle and a stump looking thing below it",B
4800-3,1438803977576,3,matcher,"ok",B
4800-3,1438803982493,3,director,"8 is the other pacman",K
4800-3,1438803996836,3,director,"9 figure skater",I
4800-3,1438804005207,3,director,"10 man with robe",D
4800-3,1438804015770,3,director,"11 birdman flag",A
4800-3,1438804024581,3,matcher,"yep ",A
4800-3,1438804029818,3,director,"12 diamond on broken pedestal",J
4800-3,1438804037818,3,director,"right side broken",J
4800-3,1438804041125,3,matcher,"okay i think i have it ",J
4800-3,1438804054562,4,matcher,"damn 10 again not bad tho ",0
4800-3,1438804072705,4,director,"are there rules to this? i could link a screen shot",0
4800-3,1438804095836,4,matcher,"thats prob against the rules just describe them quickly now that we have names for them",0
4800-3,1438804110045,4,director,"the bottom of 1 extends the farthest to the left",G
4800-3,1438804122541,4,director,"i think this may be one we're messing up",G
4800-3,1438804134874,4,director,"square on the top left",G
4800-3,1438804142296,4,matcher,"okay its a rectangle mostly ok yeah i got it ",G
4800-3,1438804168660,4,director,"2 is kinda similar to one but it doesnt go as far to the left at the bottom",B
4800-3,1438804181430,4,matcher,"ok",B
4800-3,1438804189671,4,director,"figure skater 3",I
4800-3,1438804195504,4,director,"indian 4",E
4800-3,1438804203762,4,director,"birdman flag 4",0
4800-3,1438804208850,4,director,"sorry",0
4800-3,1438804211418,4,director,"birdman 5",A
4800-3,1438804222814,4,director,"man sitting down facing left 6",F
4800-3,1438804229076,4,director,"man kneeling 7",L
4800-3,1438804245597,4,director,"pacman 8",K
4800-3,1438804261476,4,director,"9 y",C
4800-3,1438804266381,4,director,"10 man with robe",D
4800-3,1438804279431,4,director,"11 diamond on broken pedestal",J
4800-3,1438804291770,4,matcher,"is it straight down on the left like the whole thing? ",J
4800-3,1438804292775,4,director,"12 similar to 11 but without the right angle at the bottom left",J
4800-3,1438804298077,4,director,"which one?",J
4800-3,1438804301264,4,matcher,"11",J
4800-3,1438804304893,4,director,"yea",J
4800-3,1438804307109,4,matcher,"okay ",0
4800-3,1438804312075,5,matcher,"nice ",0
4800-3,1438804318865,5,director,"bingo",0
4800-3,1438804327380,5,director,"do you remember 1 from last time?",G
4800-3,1438804328028,5,matcher,"okay 2 more rounds we got this ",J
4800-3,1438804340591,5,matcher,"extends all the way to the right ",A
4800-3,1438804344189,5,director,"yea",A
4800-3,1438804350835,5,matcher,"i mean left ",A
4800-3,1438804351764,5,director,"left",A
4800-3,1438804373405,5,director,"2 was 11 i think, diamond pedestal straight line on the left",J
4800-3,1438804378986,5,director,"3 indian",E
4800-3,1438804383818,5,director,"4 man sitting",F
4800-3,1438804389224,5,director,"5 birdman",A
4800-3,1438804392762,5,director,"6 man kneeling",L
4800-3,1438804397822,5,director,"7 man robe",D
4800-3,1438804408612,5,director,"8 same as 2 but not straight on the left",H
4800-3,1438804412180,5,director,"9 y",C
4800-3,1438804422039,5,director,"10 pacman",K
4800-3,1438804426189,5,director,"12 figure skater",I
4800-3,1438804442853,5,matcher,"okay ",0
4800-3,1438804457438,6,matcher,"we got it ",0
4800-3,1438804459993,6,director,"1 diamond pedestal straight left",J
4800-3,1438804464708,6,director,"2 man sitting",F
4800-3,1438804467981,6,director,"3 figure skater",I
4800-3,1438804477412,6,director,"4 was 1 last time, extends to the left",G
4800-3,1438804486196,6,director,"5 man kneeling",L
4800-3,1438804489652,6,director,"6 man robe",D
4800-3,1438804494260,6,director,"7 pacman",K
4800-3,1438804512746,6,director,"8 similar to 1 not straight on the left",H
4800-3,1438804516846,6,director,"10 birdman",A
4800-3,1438804519614,6,director,"11 indian",E
4800-3,1438804521505,6,director,"12 y",C
4800-3,1438804532125,6,matcher,"okay ",0
