gameid, time, roundNum, sender, contents
3409-e,1438805725547,3,matcher,"Straight figure pointing left?"
3409-e,1438805745201,3,director,"3"
3409-e,1438805752460,3,matcher,"Straight figure pointing right?"
3409-e,1438805755190,3,director,"9"
3409-e,1438805821081,3,matcher,"And.~~~~~~11 is the figure that neither of us can figure out how to describe?"
3409-e,1438805824389,3,matcher,"*laughs*"
3409-e,1438805839272,3,matcher,"".~~~~~~describe to the other?""
3409-e,1438805851748,3,director,"I think so -- I think of it as me sliding on a slip and slide as a kid"
3409-e,1438805856699,3,director,"facing left"
3409-e,1438805871098,3,director,"legs out towards the left"
3409-e,1438805899203,3,director,"(had to go to the hospital for that once.~~~~~~ran into a tree)"
3409-e,1438805916418,3,matcher,"Ouch.~~~~~~very ouch~~~"
3409-e,1438805933345,3,director,"not so bad.~~~~~~kids are resilient"
3409-e,1438806052108,3,matcher,"Hm.~~~~~~11~~~~~~~~~if you look to the bottom right of the figure~~~~~~~~~does it look like there could be the makings of a triangle there?"
3409-e,1438806096708,3,director,"yes, I think of that as a hand"
3409-e,1438806106340,3,director,"the black, you mean?"
3409-e,1438806121711,3,matcher,"Yes."
3409-e,1438806157903,3,matcher,"Ahh.~~~~~~so one "hand is up to the right and the other is down to the right?"
3409-e,1438806195058,3,director,"for 11? no, the 'hands' are to the right (behind the body)"
3409-e,1438806217409,3,matcher,"Ah, I see it now.~~~~~~my mistake~~~ Yes, behond~~~"
3409-e,1438806226611,4,director,"sweet"
3409-e,1438806230799,4,matcher,"Yes!"
3409-e,1438806238047,4,matcher,"Alright.~~~~~~this should go much faster~~~"
3409-e,1438806239732,4,director,"this works better when you ask, I think"
3409-e,1438806251415,4,matcher,"Alright.~~~~~~straight figure pointed to the right?"
3409-e,1438806256956,4,director,"3"
3409-e,1438806276660,4,matcher,"Straight figure pointing to the left?"
3409-e,1438806280682,4,director,"1"
3409-e,1438806299532,4,matcher,"Slip-n-slide figure?"
3409-e,1438806303547,4,director,"7"
3409-e,1438806312962,4,matcher,"Ghost?"
3409-e,1438806315161,4,director,"8"
3409-e,1438806324964,4,matcher,"Religious figure?"
3409-e,1438806328353,4,director,"10"
3409-e,1438806333484,4,matcher,"Er.~~~~~~revival rather~~~"
3409-e,1438806337535,4,director,"yeah"
3409-e,1438806346928,4,director,"10, I got that"
3409-e,1438806350581,4,matcher,"Figugre sitting pointed to the right?"
3409-e,1438806361028,4,director,"12"
3409-e,1438806378112,4,matcher,"Meditative/stoic figure?"
3409-e,1438806381711,4,director,"4"
3409-e,1438806398547,4,matcher,"Slightly crouched figure pointing to the right?"
3409-e,1438806402386,4,director,"2"
3409-e,1438806408578,4,matcher,"Dancer?"
3409-e,1438806413745,4,director,"6"
3409-e,1438806424151,4,matcher,"Contemplative figure?"
3409-e,1438806431979,4,director,"11"
3409-e,1438806441706,4,matcher,"Bunny ears?"
3409-e,1438806445411,4,director,"9"
3409-e,1438806454460,4,matcher,"Skater?"
3409-e,1438806457421,4,director,"5"
3409-e,1438806481960,5,matcher,"Awesome! We have a system."
3409-e,1438806485404,5,director,"cooking with gas now"
3409-e,1438806499667,5,matcher,"Bunny ears and ghost?"
3409-e,1438806508779,5,director,"12 and 6"
3409-e,1438806536284,5,matcher,"Straighf figure pointing to left and straight figure pointing to right?"
3409-e,1438806546470,5,director,"1 and 5"
3409-e,1438806578732,5,matcher,"Contemplative and revival?"
3409-e,1438806589070,5,director,"3 and 7"
3409-e,1438806621938,5,matcher,"Stoic and sitting figure pointing to the right?"
3409-e,1438806632396,5,director,"10 and 9"
3409-e,1438806654482,5,matcher,"Dancer and skater?"
3409-e,1438806665149,5,director,"11 and 2"
3409-e,1438806712602,5,matcher,"Crouching and slip-n-slide?"
3409-e,1438806720100,5,director,"4 and 8"
3409-e,1438806738873,6,director,"whee"
3409-e,1438806756409,6,matcher,"Dancer-skater?"
3409-e,1438806767285,6,director,"9-2"
3409-e,1438806791453,6,matcher,"Revival - bunny ears?"
3409-e,1438806799089,6,director,"12-11"
3409-e,1438806827871,6,matcher,"Sitting - crouching?"
3409-e,1438806844215,6,director,"7-10"
3409-e,1438806874172,6,matcher,"Contemplative - meditative?"
3409-e,1438806882607,6,director,"1-3"
3409-e,1438806924478,6,matcher,"ghost - slide-n-slide"
3409-e,1438806931254,6,director,"6-4"
3409-e,1438806940767,6,matcher,""slip-n-slide" "
3409-e,1438806968643,6,director,"lol, hard to misinterpret"
3409-e,1438806981018,6,matcher,"Sltraight pointing left and straight pointing right?"
3409-e,1438806990107,6,matcher,"*is too thorough sometimes*"
3409-e,1438806996297,6,director,"5 and 8"
3409-e,1438806996373,6,matcher,"*grins*"
