gameid, time, roundNum, sender, contents
9440-7,1438807739084,5,director,"#6 cap and gown"
9440-7,1438807747088,5,director,"#7 happy bird"
9440-7,1438807751030,5,director,"#8 angel"
9440-7,1438807756089,5,director,"#9 falling left"
9440-7,1438807763245,5,director,"#10 dinosaury"
9440-7,1438807768271,5,director,"#11 bunny"
9440-7,1438807781559,5,director,"#12 body straight, slanted to right at bottom"
9440-7,1438807790324,6,director,"#1 falling left"
9440-7,1438807792974,6,matcher,"woo"
9440-7,1438807801681,6,director,"#2 straight on left side lol"
9440-7,1438807808186,6,director,"#3 guy with gun"
9440-7,1438807811848,6,director,"#4 drunk guy"
9440-7,1438807815172,6,director,"#5 neo"
9440-7,1438807823928,6,director,"#6 slanted right on bottom, diamond head"
9440-7,1438807828366,6,director,"#7 angel"
9440-7,1438807833898,6,director,"#8 dinosaury"
9440-7,1438807839760,6,director,"#9 happy bird"
9440-7,1438807843331,6,director,"#10 bunny"
9440-7,1438807849559,6,director,"#11 cap and gown"
9440-7,1438807854154,6,director,"#12 no descr"
