gameid, time, roundNum, sender, contents
4060-2,1438806216085,1,director,"okay 9 is a rabbit"
4060-2,1438806217988,1,director,"sitting"
4060-2,1438806227469,1,matcher,"back shape?"
4060-2,1438806233658,1,director,"flat"
4060-2,1438806244537,1,matcher,"okay"
4060-2,1438806252338,1,director,"10 is someone walking/stomping"
4060-2,1438806263825,1,matcher,"leaning towards the left?"
4060-2,1438806275504,1,director,"facing left, but their head is kind of falling of towards the right"
4060-2,1438806285318,1,director,"and they have one foot up in the air"
4060-2,1438806287281,1,director,"and one foot down"
4060-2,1438806297247,1,matcher,"okay"
4060-2,1438806304212,1,director,"okay and 11 is the ghost"
4060-2,1438806309192,1,director,"and 12 is someone sitting facing left"
4060-2,1438806315112,1,matcher,"done"
4060-2,1438806319787,1,director,"cool"
4060-2,1438806333414,2,director,"ok, 1 is flat back, person pointing right"
4060-2,1438806336465,2,director,"with a foot pointing right"
4060-2,1438806345311,2,matcher,"got it"
4060-2,1438806354075,2,director,"2 is ice skating on one foot facing left"
4060-2,1438806358288,2,director,"with foot behind"
4060-2,1438806367492,2,matcher,"k"
4060-2,1438806390327,2,director,"3 is person kneeling, pointing right, but the also with a point on the left"
4060-2,1438806402733,2,director,"so like- two triangle indents on their right side?"
4060-2,1438806404532,2,director,"does that help?"
4060-2,1438806414549,2,matcher,"yeh"
4060-2,1438806434807,2,director,"okay 4 is person pointing left, two indents on the left (squareish) and one indent on the right (triangle)"
4060-2,1438806485754,2,matcher,"not so sure if i got that one, any other hints?"
4060-2,1438806510421,2,director,"the protrusion on their left side is like a square with a little protrusion at the top"
4060-2,1438806519582,2,director,"and they have a foot triangle pointing left"
4060-2,1438806527510,2,director,"flat back"
4060-2,1438806537466,2,matcher,"okay"
4060-2,1438806549310,2,director,"ok, 5 is the one with the top square slipping down"
4060-2,1438806569765,2,director,"it kind of looks like a square falling down a mountain but might fall in a ditch."
4060-2,1438806574351,2,matcher,"2 triangles facing right?"
4060-2,1438806578028,2,director,"yes"
4060-2,1438806582326,2,matcher,"okay"
4060-2,1438806600320,2,director,"okay 6 is person sitting facing left"
4060-2,1438806611934,2,matcher,"okay"
4060-2,1438806612509,2,director,"head is one square"
4060-2,1438806631260,2,director,"7 is person facing right, arm is a triangle"
4060-2,1438806637521,2,director,"and back is indented"
4060-2,1438806654546,2,matcher,"okay,"
4060-2,1438806667980,2,director,"8 is girl with ponytail sitting"
4060-2,1438806672575,2,director,"two points left"
4060-2,1438806699646,2,matcher,"okay got it"
4060-2,1438806711336,2,director,"9 is monster walking with one foot on ground"
4060-2,1438806713383,2,director,"and one foot up"
4060-2,1438806729951,2,matcher,"okay"
4060-2,1438806739749,2,director,"okay 10 is person with no arms, but a bottom left point"
4060-2,1438806743198,2,director,"sorry bottom right"
4060-2,1438806751701,2,matcher,"okay"
4060-2,1438806754234,2,director,"11 is ghost"
4060-2,1438806760718,2,matcher,"k"
4060-2,1438806765026,2,director,"12 is rabbit ears"
4060-2,1438806773418,2,matcher,"alright done"
4060-2,1438806779798,3,director,"nice!"
4060-2,1438806784948,3,matcher,"yeh"
4060-2,1438806793904,3,director,"ok so now we got them. 1 is block falling down mountain towards ditch"
4060-2,1438806795023,3,matcher,"sorry this is going so slow"
4060-2,1438806803031,3,director,"haha no it'll go faster now that we get it"
4060-2,1438806808574,3,director,"its hard!"
4060-2,1438806813335,3,matcher,"yeah, it is"
4060-2,1438806815360,3,matcher,"#2?"
4060-2,1438806822040,3,director,"person pointing left, foot pointing left"
4060-2,1438806849263,3,matcher,"iceskating?"
4060-2,1438806856282,3,director,"no, ice skating is 12"
4060-2,1438806870973,3,matcher,"okay"
4060-2,1438806876152,3,director,"3 is ghost"
4060-2,1438806882015,3,matcher,"k"
4060-2,1438806885719,3,director,"4 is monster stepping"
4060-2,1438806892598,3,matcher,"???"
4060-2,1438806897980,3,director,"one foot up, one foot down"
4060-2,1438806908823,3,director,"guess it could be a person too lol"
4060-2,1438806916853,3,matcher,"okay"
4060-2,1438806927591,3,director,"5 is person pointing right, foot pointing left"
4060-2,1438806950353,3,matcher,"okay"
4060-2,1438806957434,3,director,"6 is person pointing right with indent in back"
4060-2,1438806973908,3,matcher,"2 triangles pointing left?"
4060-2,1438806989218,3,director,"kinda"
4060-2,1438806996432,3,director,"it looks like a rectangle was taken out of its back"
4060-2,1438807006033,3,director,"two triangles pointing right"
4060-2,1438807015915,3,matcher,"okay"
4060-2,1438807019766,3,director,"7 is person sitting on ground facing left"
4060-2,1438807025950,3,matcher,"k"
4060-2,1438807032957,3,director,"8 is person with no arms but a foot point on the right"
4060-2,1438807042947,3,matcher,"k"
4060-2,1438807043914,3,director,"9 is rabbit ears"
4060-2,1438807049503,3,matcher,"k"
4060-2,1438807054232,3,director,"10 is person pointing right, flat back"
4060-2,1438807065225,3,matcher,"okay"
4060-2,1438807071985,3,director,"11 is girl sitting with ponytail"
4060-2,1438807076585,3,director,"and 12 is iceskating"
4060-2,1438807088217,3,matcher,"okay done"
4060-2,1438807090309,3,director,"k"
4060-2,1438807100943,4,director,"1 is square falling down mountain into ditch"
4060-2,1438807109029,4,matcher,"k"
4060-2,1438807110704,4,director,"2 is rabbit ears"
4060-2,1438807117465,4,matcher,"mk"
4060-2,1438807122908,4,director,"3 is no arms person, foot pointing right"
4060-2,1438807130629,4,matcher,"okay"
4060-2,1438807131989,4,director,"4 is girl with ponytail on ground facing left"
4060-2,1438807151539,4,matcher,"ok"
4060-2,1438807153317,4,director,"5 is person facing right, pointing right, but a foot point on the left"
4060-2,1438807185407,4,matcher,"2 points on right?"
4060-2,1438807189350,4,director,"yep"
4060-2,1438807192360,4,matcher,"okay"
4060-2,1438807193571,4,director,"6 is ghost"
4060-2,1438807201294,4,matcher,"kay"
4060-2,1438807204530,4,director,"7 is person pointing right with a right foot point and flat back"
4060-2,1438807213955,4,matcher,"okay"
4060-2,1438807214864,4,director,"8 is person sitting on ground facing left"
4060-2,1438807219724,4,matcher,"k"
4060-2,1438807221992,4,director,"9 is person with one foot up and one down"
4060-2,1438807234919,4,matcher,"the up foot is facing which way?"
4060-2,1438807248637,4,director,"left, not ice skating"
4060-2,1438807256517,4,matcher,"okay"
4060-2,1438807261901,4,director,"10 is person pointing right with indentation in the back"
4060-2,1438807268397,4,matcher,"k"
4060-2,1438807278299,4,director,"11 is pointing left with foot pointing left"
4060-2,1438807284472,4,director,"and 12 is ice skating"
4060-2,1438807288547,4,matcher,"done"
4060-2,1438807290867,5,director,"k"
4060-2,1438807297786,5,director,"1 is pointing right with indentation in back"
4060-2,1438807309309,5,matcher,"k"
4060-2,1438807312762,5,director,"2 is pointing right, foot pointing right, but flat back"
4060-2,1438807329016,5,matcher,"k"
4060-2,1438807330233,5,director,"3 is ghost"
4060-2,1438807339664,5,matcher,"ok"
4060-2,1438807340280,5,director,"4 is rabbit"
4060-2,1438807345984,5,matcher,"k"
4060-2,1438807350311,5,director,"5 is person sitting facing left with no arms"
4060-2,1438807376429,5,matcher,"any points?"
4060-2,1438807387817,5,director,"foot point on left, at the end of leg"
4060-2,1438807398607,5,director,"and a curved back"
4060-2,1438807404222,5,matcher,"okay"
4060-2,1438807406614,5,director,"6 is pointing right but feet pointing left, kind of like kneeling"
4060-2,1438807429234,5,matcher,"okay"
4060-2,1438807440263,5,director,"7 is monster stepping with one foot up"
4060-2,1438807465136,5,matcher,"k"
4060-2,1438807473913,5,director,"8 is girl with ponytail sitting facing left"
4060-2,1438807478078,5,director,"with arms reaching out left"
4060-2,1438807483069,5,matcher,"yeh"
4060-2,1438807486531,5,director,"9 is ice skating"
4060-2,1438807491932,5,matcher,"k"
4060-2,1438807494394,5,director,"10 is person pointing left, with foot point left"
4060-2,1438807502652,5,matcher,"k"
4060-2,1438807504248,5,director,"11 is person with no arms, but foot point right"
4060-2,1438807509816,5,matcher,"k"
4060-2,1438807513553,5,director,"12 is box falling down cliff into ditch"
4060-2,1438807518074,5,matcher,"done"
4060-2,1438807519853,5,director,"k"
4060-2,1438807539669,6,director,"1 is pointing right, kneeling so their feet point left"
4060-2,1438807567802,6,matcher,"straight back or indent back>"
4060-2,1438807578755,6,director,"straight until the indent near the bottom"
4060-2,1438807583721,6,matcher,"okay"
4060-2,1438807589302,6,director,"but the indent is triangle"
4060-2,1438807597643,6,director,"not square like the other one (4)"
4060-2,1438807604819,6,matcher,"yeh i got it, i think those two are the ones i keep messing up"
4060-2,1438807608771,6,director,"yeah i think so"
4060-2,1438807614325,6,director,"ok so thats 4 with the square indent"
4060-2,1438807619274,6,matcher,"okie"
4060-2,1438807623379,6,director,"so 2 is no arms person with foot pointing right"
4060-2,1438807630113,6,matcher,"k"
4060-2,1438807638887,6,director,"3 is person sitting facing left with feet outstretched"
4060-2,1438807646504,6,matcher,"k"
4060-2,1438807651179,6,director,"4 is back indent square"
4060-2,1438807663436,6,matcher,"k"
4060-2,1438807664286,6,director,"5 is pointing left, with foot pointing left"
4060-2,1438807680411,6,matcher,"k"
4060-2,1438807681192,6,director,"6 is monster with one foot up"
4060-2,1438807683841,6,matcher,"k"
4060-2,1438807690563,6,director,"7 is person pointing right with foot pointing right"
4060-2,1438807698013,6,matcher,"k"
4060-2,1438807698727,6,director,"8 is box falling into ditch"
4060-2,1438807706671,6,matcher,"alrighty"
4060-2,1438807707703,6,director,"9 is ice skating"
4060-2,1438807716348,6,matcher,"yeh"
4060-2,1438807717202,6,director,"10 is girl sitting wanting to be picked up"
4060-2,1438807725785,6,matcher,"kay"
4060-2,1438807726514,6,director,"11 is bunny ears"
4060-2,1438807731687,6,director,"and 12 is ghost!"
4060-2,1438807736866,6,matcher,"done"
4060-2,1438807738745,6,director,"yay"
