gameid, time, roundNum, sender, contents
1903-d,1438805468334,3,matcher,"ok"
1903-d,1438805470244,3,director,"3 rabbit facing right"
1903-d,1438805477505,3,matcher,"ok"
1903-d,1438805478201,3,director,"4 standing on one foot"
1903-d,1438805485852,3,matcher,"ok"
1903-d,1438805488550,3,director,"5 straight left side"
1903-d,1438805497114,3,matcher,"ok"
1903-d,1438805498153,3,director,"6 flying person"
1903-d,1438805502000,3,matcher,"ok"
1903-d,1438805508494,3,director,"7 bent knees pointing right"
1903-d,1438805514800,3,matcher,"ok"
1903-d,1438805517030,3,director,"8 looks like 7 but has cutout at back"
1903-d,1438805521920,3,matcher,"ok"
1903-d,1438805523445,3,director,"9 kicking"
1903-d,1438805530880,3,matcher,"ok"
1903-d,1438805533135,3,director,"10 straight right side / looks like holding tray"
1903-d,1438805537494,3,matcher,"ok"
1903-d,1438805539757,3,director,"11 rabbit facing left"
1903-d,1438805542654,3,director,"12 sitting person"
1903-d,1438805548974,3,matcher,"alright got it"
1903-d,1438805554448,4,director,"even faster :D"
1903-d,1438805561507,4,director,"1 standing on one foot"
1903-d,1438805570120,4,director,"2. bent knees pointing right"
1903-d,1438805577391,4,director,"3. sitting person"
1903-d,1438805590493,4,director,"4. straight left side / diamond head"
1903-d,1438805600180,4,director,"5. rabbit facing left"
1903-d,1438805601224,4,matcher,"ok keep going i'll place them"
1903-d,1438805611172,4,director,"6. holding tray facing left"
1903-d,1438805618472,4,director,"7. rabbit facing right / looking down"
1903-d,1438805621519,4,director,"8. kicking"
1903-d,1438805624963,4,director,"9. flying person"
1903-d,1438805634248,4,director,"10. looks like 2 but with cutout at back"
1903-d,1438805638641,4,director,"11. lounging rabbit"
1903-d,1438805642768,4,director,"12. kneeling"
1903-d,1438805652689,5,matcher,"alright 2 more :)"
1903-d,1438805660408,5,director,"1. rabbit looking right / down"
1903-d,1438805666251,5,director,"2. lounging rabbit"
1903-d,1438805669496,5,director,"3. flying person"
1903-d,1438805673669,5,director,"4. bent knees"
1903-d,1438805679655,5,director,"5. straight left side"
1903-d,1438805686292,5,director,"6. rabbit facing left"
1903-d,1438805693397,5,director,"7. standing on one foot"
1903-d,1438805700480,5,director,"8 holding tray facing left"
1903-d,1438805703225,5,director,"9 kicking"
1903-d,1438805706574,5,director,"10 cutout at back"
1903-d,1438805709888,5,director,"11 sitting person"
1903-d,1438805712501,5,director,"12 kneeling"
1903-d,1438805717834,6,director,":D"
1903-d,1438805721143,6,director,"1 kicking"
1903-d,1438805725797,6,director,"2 tray"
1903-d,1438805728933,6,director,"3 flying person"
1903-d,1438805732955,6,director,"4 cutout at back"
1903-d,1438805738823,6,director,"5 standing 1 lef"
1903-d,1438805740263,6,director,"leg"
1903-d,1438805745721,6,director,"6 straight left side"
1903-d,1438805749941,6,director,"7 sitting person"
1903-d,1438805753518,6,director,"8 rabbit facing left"
1903-d,1438805756139,6,director,"9 kneeling"
1903-d,1438805761997,6,director,"10 lounging rabbit"
1903-d,1438805766553,6,director,"11 bent knees"
1903-d,1438805775509,6,director,"12 rabbit facing right / looking down"
1903-d,1438805796773,6,matcher,"alright i think that's it.  thanks for your help!"
1903-d,1438805801976,6,director,"u 2"
