gameid,time,roundNum,sender,contents
2878-d,1438803902829,5,matcher,"tray right"
2878-d,1438803908521,5,director,"7"
2878-d,1438803914001,5,matcher,"angel"
2878-d,1438803918385,5,director,"3"
2878-d,1438803942264,5,matcher,"two squares stacked on top"
2878-d,1438803955333,5,director,"10"
2878-d,1438803964787,5,matcher,"tray left is 12?"
2878-d,1438803983011,5,director,"tray left is 5"
2878-d,1438803998256,6,matcher,"soldier"
2878-d,1438804016929,6,director,"12"
2878-d,1438804023786,6,matcher,"falling backwards"
2878-d,1438804039830,6,director,"5"
2878-d,1438804045337,6,matcher,"sit under tree"
2878-d,1438804048635,6,director,"7"
2878-d,1438804053075,6,matcher,"one leg"
2878-d,1438804058089,6,director,"6"
2878-d,1438804062471,6,matcher,"lego dude"
2878-d,1438804069706,6,director,"8"
2878-d,1438804073910,6,matcher,"angel"
2878-d,1438804078167,6,director,"10"
2878-d,1438804082312,6,matcher,"bunny"
2878-d,1438804090334,6,director,"3"
2878-d,1438804097045,6,matcher,"squares stacked at top"
2878-d,1438804114852,6,director,"2"
2878-d,1438804119913,6,matcher,"tray left"
2878-d,1438804123664,6,director,"1"
2878-d,1438804128894,6,matcher,"tray right"
2878-d,1438804131022,6,director,"9"
2878-d,1438804148832,6,matcher,"mostly rectangle on left and 2 triangle edges on right"
2878-d,1438804173172,6,director,"4"
