gameid,time,roundNum,sender,contents
0215-4,1438804857071,2,director,"5: he's facing left, head is a diamond, like he's holding a big plate with both hands, wearing a robe"
0215-4,1438804891361,2,matcher,"does four have a square on his back or is it the other one with leg in the air"
0215-4,1438804894703,2,director,"6: as if kneeling to pray, facing right side, knees on the ground"
0215-4,1438804898852,2,director,"back to 4:"
0215-4,1438804918355,2,director,"4: no square on the back"
0215-4,1438804923308,2,matcher,"ok 7"
0215-4,1438804962490,2,director,"7: weird, his head is rolling down his neck to the left, as if doing a pushup but facing right"
0215-4,1438804972282,2,matcher,"ok 8"
0215-4,1438804984464,2,director,"8: facing right, knees bent"
0215-4,1438804990615,2,matcher,"ok 9"
0215-4,1438805012964,2,director,"9: facing left "sitting against a wall" knees bent"
0215-4,1438805020073,2,matcher,"ok 10"
0215-4,1438805054630,2,director,"10: facing left, the face is a block, pointing diagonally up in the air, a triangle pointing at his neck"
0215-4,1438805080005,2,matcher,"ok 11"
0215-4,1438805104635,2,director,"11: facing left, standing, long pointy nose like bird, right leg is raised up, block rolling off neck"
0215-4,1438805113047,2,matcher,"ok 12 has no arms?"
0215-4,1438805121397,2,director,"yes, you got it"
0215-4,1438805124265,2,matcher,"submitting"
0215-4,1438805132855,3,matcher,"so what's your no. 1"
0215-4,1438805139945,3,director,"1: the guy with no arms"
0215-4,1438805145852,3,matcher,"and 2"
0215-4,1438805169825,3,director,"2: facing left, right leg in air, left leg/foot supporting him"
0215-4,1438805177368,3,matcher,"ok 3"
0215-4,1438805198837,3,director,"3: facing right, kneeling as if in prayer"
0215-4,1438805205768,3,matcher,"ok 4"
0215-4,1438805244887,3,director,"4: very similar to 3, except knees are bent, not kneeling all the way"
0215-4,1438805249922,3,matcher,"ok 5"
0215-4,1438805283243,3,director,"5: "sitting against a wall like" facing right side, head is a block pointing down, with two triangles resting on his head."
0215-4,1438805290810,3,matcher,"ok 6"
0215-4,1438805313872,3,director,"6: the guy who's standing diagonally with arms spread out"
0215-4,1438805327983,3,matcher,"ok 7"
0215-4,1438805369975,3,director,"7: facing left, his block head is pointing diagonally up to the left, with a triangle pointing leftward on his neck"
0215-4,1438805385500,3,matcher,"ok 8"
0215-4,1438805417374,3,director,"8: he's "sitting against a wall like" facing left, block head is facing down, knees bent"
0215-4,1438805423908,3,matcher,"ok 9"
0215-4,1438805449734,3,director,"9: facing left, diamond head, he's holding a big plate with both hands, wearing a robe"
0215-4,1438805452993,3,matcher,"ok 10"
0215-4,1438805473867,3,director,"10: diamond head, no neck, head is resting on a flat surface"
0215-4,1438805481825,3,matcher,"ok 11"
0215-4,1438805499606,3,director,"11: it's the dude with the bird nose, facing left, nose pointing downward"
0215-4,1438805508904,3,matcher,"ok 12 is pushup guy"
0215-4,1438805518990,3,director,"12: yes or maybe doing yoga"
0215-4,1438805532868,4,matcher,"okay, onward"
0215-4,1438805536173,4,director,"yes"
0215-4,1438805538546,4,matcher,"numero uno"
0215-4,1438805551215,4,director,"1: the guy with the arms spread out, standing diagonally"
0215-4,1438805556647,4,matcher,"and 2"
0215-4,1438805575692,4,director,"2: facing right, kneeling, as if praying"
0215-4,1438805582337,4,matcher,"ok 3"
0215-4,1438805585046,4,director,"2: knees are on floor"
0215-4,1438805605316,4,director,"3: that yoga guy, with head rolling off to the left"
0215-4,1438805614899,4,matcher,"ok 4"
0215-4,1438805630131,4,director,"4: sitting against a wall, facing left, knees bent"
0215-4,1438805635824,4,matcher,"ok 5"
0215-4,1438805648474,4,director,"5: the guy with a diamond head and no neck, just a flat surface"
0215-4,1438805652993,4,matcher,"ok 6"
0215-4,1438805668333,4,director,"6: facing left, holding a plate with both hands, wearing a robe"
0215-4,1438805674705,4,matcher,"ok 7"
0215-4,1438805692686,4,director,"7: facing right side, knees bent, diamond head, as if holding a plate"
0215-4,1438805701781,4,matcher,"ok 8"
0215-4,1438805724006,4,director,"8: sitting against a wall, facing right side block head facing down, with 2 triangles on his head"
0215-4,1438805735678,4,matcher,"ok 9"
0215-4,1438805751752,4,director,"9: facing left, arms extended, right leg in air, left leg supporting him"
0215-4,1438805761379,4,matcher,"ok 10"
0215-4,1438805791269,4,director,"10: facing left, block head is pointing up a little, triangle pointing at neck"
0215-4,1438805802253,4,matcher,"ok 11"
0215-4,1438805806843,4,director,"11: the dude with no arms"
0215-4,1438805824877,5,director,"12: the bird nose"
0215-4,1438805834718,5,matcher,"ok and one again"
0215-4,1438805851746,5,director,"1: facing right, knees bent, as if holding a plate"
0215-4,1438805857421,5,matcher,"and 2"
0215-4,1438805876768,5,director,"2: two triangles resting on his head"
0215-4,1438805882549,5,matcher,"ok 3"
0215-4,1438805893001,5,director,"3: facing left, holding plate, wearing a robe"
0215-4,1438805900917,5,matcher,"ok 4"
0215-4,1438805915595,5,director,"4: the one doing either a pushup or yoga"
0215-4,1438805923825,5,matcher,"ok 5"
0215-4,1438805936013,5,director,"5: the guy with the diamond face, no neck, flat surface"
0215-4,1438805939168,5,matcher,"ok 6"
0215-4,1438805945101,5,director,"6: he has no arms at all"
0215-4,1438805948926,5,matcher,"ok 7"
0215-4,1438805963540,5,director,"7: facing right, kneeling, praying, holding a plate"
0215-4,1438805967152,5,matcher,"ok 8"
0215-4,1438805980134,5,director,"8: its birdman! that beak!"
0215-4,1438806001139,5,matcher,"lol ok 9"
0215-4,1438806002415,5,director,"9: facing left, against a wall"
0215-4,1438806010005,5,matcher,"and 10"
0215-4,1438806018543,5,director,"10: the guy singing, with arms spread out"
0215-4,1438806023084,5,matcher,"ok 11"
0215-4,1438806040990,5,director,"11: facing left, right leg up, left foot/leg supporting him"
0215-4,1438806050730,5,matcher,"and 12 is triangle pointing at neck"
0215-4,1438806055121,5,director,"12: yes"
0215-4,1438806063251,6,matcher,"and 1 for the last time"
0215-4,1438806082126,6,director,"1: the yoga dude "
0215-4,1438806085176,6,matcher,"ok 2"
0215-4,1438806100119,6,director,"2: facing left, left leg supporting him"
0215-4,1438806103529,6,matcher,"ok 3"
0215-4,1438806131009,6,director,"3: facing right, kneeling, knees on ground, holding plate"
0215-4,1438806134050,6,matcher,"ok 4"
0215-4,1438806140905,6,director,"4: birdman beak"
0215-4,1438806144578,6,matcher,"and 5"
0215-4,1438806154717,6,director,"5: sitting against a wall, facing left"
0215-4,1438806158483,6,matcher,"ok 6"
0215-4,1438806163270,6,director,"6: the singer, arms spread"
0215-4,1438806166565,6,matcher,"ok 7"
0215-4,1438806172469,6,director,"7: two triangles resting on head"
0215-4,1438806175187,6,matcher,"ok 8"
0215-4,1438806190686,6,director,"8: facing left, triangle pointing at neck"
0215-4,1438806194458,6,matcher,"ok 9"
0215-4,1438806205505,6,director,"9: facing left, holding plate, robe"
0215-4,1438806212789,6,matcher,"ok 10"
0215-4,1438806219633,6,director,"the guy with no neck"
0215-4,1438806226972,6,matcher,"ok 11"
0215-4,1438806227762,6,director,"11: has no arms"
