gameid,time,roundNum,sender,contents
4800-3,1438803783200,3,director,"with a pacman, but less pacman looking than the other"
4800-3,1438803793485,3,director,"triangle on the right bottom of 1"
4800-3,1438803801960,3,matcher,"okay "
4800-3,1438803820586,3,director,"3 is triangles on top of square on top of triangle"
4800-3,1438803827728,3,director,"it looks like an indian headress to me"
4800-3,1438803847769,3,matcher,"i agree so i think that one is right haha "
4800-3,1438803884174,3,director,"skip 4 for now"
4800-3,1438803896573,3,director,"5 is man sitting down facing left"
4800-3,1438803905145,3,matcher,"ok"
4800-3,1438803907567,3,director,"6 is y"
4800-3,1438803955892,3,director,"7 has a square on top, below and to the right in a triangle and a stump looking thing below it"
4800-3,1438803977576,3,matcher,"ok"
4800-3,1438803982493,3,director,"8 is the other pacman"
4800-3,1438803996836,3,director,"9 figure skater"
4800-3,1438804005207,3,director,"10 man with robe"
4800-3,1438804015770,3,director,"11 birdman flag"
4800-3,1438804024581,3,matcher,"yep "
4800-3,1438804029818,3,director,"12 diamond on broken pedestal"
4800-3,1438804037818,3,director,"right side broken"
4800-3,1438804041125,3,matcher,"okay i think i have it "
4800-3,1438804054562,4,matcher,"damn 10 again not bad tho "
4800-3,1438804072705,4,director,"are there rules to this? i could link a screen shot"
4800-3,1438804095836,4,matcher,"thats prob against the rules just describe them quickly now that we have names for them"
4800-3,1438804110045,4,director,"the bottom of 1 extends the farthest to the left"
4800-3,1438804122541,4,director,"i think this may be one we're messing up"
4800-3,1438804134874,4,director,"square on the top left"
4800-3,1438804142296,4,matcher,"okay its a rectangle mostly ok yeah i got it "
4800-3,1438804168660,4,director,"2 is kinda similar to one but it doesnt go as far to the left at the bottom"
4800-3,1438804181430,4,matcher,"ok"
4800-3,1438804189671,4,director,"figure skater 3"
4800-3,1438804195504,4,director,"indian 4"
4800-3,1438804203762,4,director,"birdman flag 4"
4800-3,1438804208850,4,director,"sorry"
4800-3,1438804211418,4,director,"birdman 5"
4800-3,1438804222814,4,director,"man sitting down facing left 6"
4800-3,1438804229076,4,director,"man kneeling 7"
4800-3,1438804245597,4,director,"pacman 8"
4800-3,1438804261476,4,director,"9 y"
4800-3,1438804266381,4,director,"10 man with robe"
4800-3,1438804279431,4,director,"11 diamond on broken pedestal"
4800-3,1438804291770,4,matcher,"is it straight down on the left like the whole thing? "
4800-3,1438804292775,4,director,"12 similar to 11 but without the right angle at the bottom left"
4800-3,1438804298077,4,director,"which one?"
4800-3,1438804301264,4,matcher,"11"
4800-3,1438804304893,4,director,"yea"
4800-3,1438804307109,4,matcher,"okay "
4800-3,1438804312075,5,matcher,"nice "
4800-3,1438804318865,5,director,"bingo"
4800-3,1438804327380,5,director,"do you remember 1 from last time?"
4800-3,1438804328028,5,matcher,"okay 2 more rounds we got this "
4800-3,1438804340591,5,matcher,"extends all the way to the right "
4800-3,1438804344189,5,director,"yea"
4800-3,1438804350835,5,matcher,"i mean left "
4800-3,1438804351764,5,director,"left"
4800-3,1438804373405,5,director,"2 was 11 i think, diamond pedestal straight line on the left"
4800-3,1438804378986,5,director,"3 indian"
4800-3,1438804383818,5,director,"4 man sitting"
4800-3,1438804389224,5,director,"5 birdman"
4800-3,1438804392762,5,director,"6 man kneeling"
4800-3,1438804397822,5,director,"7 man robe"
4800-3,1438804408612,5,director,"8 same as 2 but not straight on the left"
4800-3,1438804412180,5,director,"9 y"
4800-3,1438804422039,5,director,"10 pacman"
4800-3,1438804426189,5,director,"12 figure skater"
4800-3,1438804442853,5,matcher,"okay "
4800-3,1438804457438,6,matcher,"we got it "
4800-3,1438804459993,6,director,"1 diamond pedestal straight left"
4800-3,1438804464708,6,director,"2 man sitting"
4800-3,1438804467981,6,director,"3 figure skater"
4800-3,1438804477412,6,director,"4 was 1 last time, extends to the left"
4800-3,1438804486196,6,director,"5 man kneeling"
4800-3,1438804489652,6,director,"6 man robe"
4800-3,1438804494260,6,director,"7 pacman"
4800-3,1438804512746,6,director,"8 similar to 1 not straight on the left"
4800-3,1438804516846,6,director,"10 birdman"
4800-3,1438804519614,6,director,"11 indian"
4800-3,1438804521505,6,director,"12 y"
4800-3,1438804532125,6,matcher,"okay "
