gameid,time,roundNum,sender,contents
1490-f,1438970204661,6,matcher,"k"
1490-f,1438970205139,6,director,"6 seal"
1490-f,1438970210082,6,director,"7 sitting facing left"
1490-f,1438970210085,6,matcher,"k"
1490-f,1438970217045,6,matcher,"k"
1490-f,1438970219489,6,director,"8 yoga post on one leg"
1490-f,1438970223642,6,matcher,"k"
1490-f,1438970224403,6,director,"9 ghost"
1490-f,1438970227411,6,matcher,"k"
1490-f,1438970238712,6,director,"10 kneeling right one arm forward"
1490-f,1438970253016,6,director,"11 kneeling arms on both sides"
1490-f,1438970270889,6,matcher,"12 ears"
1490-f,1438970273540,6,director,"yes!"
1490-f,1438970274795,6,director,"yay"
