gameid,time,roundNum,sender,contents
1053-3,1438963214210,2,director,"one leg up 4"
1053-3,1438963227928,2,director,"kneeling 7"
1053-3,1438963250716,2,director,"2 triangle and a square 10"
1053-3,1438963260369,2,matcher,"there are a couple kneeling"
1053-3,1438963297167,2,director,"kneeling with a point on the right side is 7"
1053-3,1438963334052,2,matcher,"ok"
1053-3,1438963336545,2,director,"square and a triangle to the right is 8"
1053-3,1438963362893,2,matcher,"don't see ti"
1053-3,1438963370497,2,director,"suare on a 11 sided body is 12"
1053-3,1438963407671,2,director,"ok 8 looks like the triangle is falling off the right side"
1053-3,1438963429924,2,matcher,"ok"
1053-3,1438963449942,2,director,"6 has a triangle on the bottom right"
1053-3,1438963458340,2,director," thats upside down"
1053-3,1438963544023,3,matcher,"?"
1053-3,1438963550713,3,director,"man sitting 1"
1053-3,1438963558818,3,director,"grad student 2"
1053-3,1438963570151,3,director,"square on a flat surface 3"
1053-3,1438963585507,3,director,"square on a 11 sides"
1053-3,1438963590346,3,director," is 4"
1053-3,1438963605056,3,director,"2 tri's and a square is 5"
1053-3,1438963616102,3,director,"one leg in air is 6"
1053-3,1438963630987,3,director,"one leg bird is 7"
1053-3,1438963644423,3,director," flying is 9"
1053-3,1438963657248,3,director,"kneeling with right tri is 10"
1053-3,1438963683377,3,matcher,"?"
1053-3,1438963686671,3,director,"tri on bottom right is 12"
1053-3,1438963705629,4,director,"tri falling of the right side is 11"
1053-3,1438963724953,4,director,"right tri bottom right is 1"
1053-3,1438963743933,4,director,"correction fling is 11"
1053-3,1438963751966,4,director,"flying is 11"
1053-3,1438963764422,4,director,"grad student is 2"
1053-3,1438963780095,4,director," square on a flat is 3"
1053-3,1438963791773,4,director," right tri falling is 4"
1053-3,1438963798919,4,director," one leg up is 5"
1053-3,1438963824755,4,director," 6 is on a 11 sides"
1053-3,1438963837939,4,director,"8 is sitting"
1053-3,1438963846369,4,director,"9 is kneeling"
1053-3,1438963853709,4,director," 10 is the bird"
1053-3,1438963859165,4,director," with one leg"
1053-3,1438963866193,4,director,"11 flying"
1053-3,1438963881663,4,director,"12 2 tri's and a square"
1053-3,1438963909122,5,director,"2 tri's and a square is 1"
1053-3,1438963919229,5,director," 11 sided is 2"
1053-3,1438963927432,5,director," bird  is 3"
1053-3,1438963940242,5,director," one leg up is 4"
1053-3,1438963950659,5,director," tri falling from the right is 5"
1053-3,1438963962425,5,director," kneeling with right point is 6"
1053-3,1438963974448,5,director," gard student is 7"
1053-3,1438963981662,5,director," man sitting is 8"
1053-3,1438963997579,5,director," flying is 9"
1053-3,1438964010938,5,director," tri on bottom right is 11"
1053-3,1438964024532,5,director,"flat on top is 12"
1053-3,1438964050577,6,director,"ony 7 correct??"
1053-3,1438964056753,6,director,"last round"
1053-3,1438964065352,6,matcher,"you can read"
1053-3,1438964066790,6,director," 2 tris is 2"
1053-3,1438964076170,6,director," obviously"
1053-3,1438964087474,6,director,"can you?"
1053-3,1438964087481,6,matcher,"but you can't direct"
1053-3,1438964107252,6,director,"you don't understand simple directions"
1053-3,1438964118055,6,matcher,"lets get this over"
1053-3,1438964123471,6,director,"ok ask "
1053-3,1438964131485,6,director,"11 flying"
1053-3,1438964148238,6,director,"2 tris on a square is 2"
1053-3,1438964165674,6,director," tri botttom right is 1"
1053-3,1438964176712,6,director," one leg up is 3"
1053-3,1438964193414,6,director,"one legged  bird is 4"
1053-3,1438964200592,6,director," grad student 5"
1053-3,1438964211909,6,director," flat top is 7"
1053-3,1438964217661,6,director," sitting is 8"
1053-3,1438964224509,6,director," kneeling is 9"
1053-3,1438964232260,6,director," tri falling is 10"
1053-3,1438964238797,6,director," flying is 11"
1053-3,1438964245144,6,director," 11 sided is 12"
